,Unnamed: 0,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression
251,251,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['Em', 'F', 'Em', 'Am', 'Em', 'C', 'C', 'D']"
252,252,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['G', 'Am', 'G', 'C', 'Em', 'D', 'C', 'D']"
253,253,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['C', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']"
254,254,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Em', 'F', 'Em', 'F', 'Am', 'C', 'F', 'F']"
255,255,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Em', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']"
256,256,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Am', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']"
257,257,60,4/4,string_ensemble,cinematic,aminor,27,28,standard,4,commu00079.mid,pad,"['Am', 'Em', 'F', 'E']"
258,258,110,4/4,string_ensemble,cinematic,aminor,85,86,standard,8,commu00080.mid,accompaniment,"['A', 'E', 'Am', 'E', 'Am', 'E', 'F', 'E']"
259,259,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Dm', 'Am', 'F', 'E']"
260,260,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'Em', 'F', 'Em']"
261,261,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'Am', 'F', 'E']"
262,262,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['F', 'Am', 'Am', 'Em']"
263,263,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['F', 'C', 'F', 'Em']"
264,264,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'G', 'F', 'E']"
265,265,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['C', 'F', 'C', 'F']"
266,266,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'G', 'C', 'F']"
267,267,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['C', 'Dm', 'C', 'F']"
268,268,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'F', 'C', 'F']"
269,269,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'Em', 'C', 'F']"
270,270,100,4/4,acoustic_piano,newage,cmajor,51,52,standard,4,commu00083.mid,accompaniment,"['F', 'Em', 'F', 'Em']"
271,271,120,4/4,string_ensemble,cinematic,cmajor,75,76,standard,4,commu00084_0_sample0.mid,bass,"['Em', 'Em', 'C', 'D']"
278,278,150,4/4,string_ensemble,cinematic,aminor,111,114,standard,8,commu00086.mid,accompaniment,"['Am', 'Am', 'E', 'E', 'F', 'F', 'E', 'E']"
279,279,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00087.mid,accompaniment,"['F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'C']"
280,280,120,4/4,string_ensemble,cinematic,cmajor,115,116,standard,8,commu00088.mid,riff,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
281,281,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Dm', 'E', 'Am', 'Em', 'A', 'E', 'A', 'E']"
282,282,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Fm', 'E', 'C', 'C', 'A', 'E', 'Em', 'E']"
283,283,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['A#', 'E', 'A', 'Em', 'A', 'E', 'A', 'E']"
284,284,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['A#m', 'E', 'C', 'C', 'A', 'E', 'Em', 'E']"
285,285,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['F', 'E', 'Am', 'G', 'A', 'E', 'G', 'E']"
286,286,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['C', 'E', 'Am', 'G', 'A', 'E', 'G', 'E']"
288,288,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Fm', 'C#m', 'C', 'C', 'C#m', 'G#m', 'Em', 'A']"
290,290,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['Gm', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']"
292,292,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['C', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']"
293,293,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['A#', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']"
294,294,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00091.mid,pad,"['Am', 'G', 'G', 'F', 'F', 'E', 'E', 'E']"
295,295,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'C', 'G', 'C', 'G', 'G', 'C', 'C']"
296,296,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'Am', 'Em', 'F', 'G', 'Am', 'C', 'C']"
297,297,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'Am', 'G', 'C', 'G', 'G', 'C', 'C']"
305,305,110,4/4,choir,cinematic,cmajor,91,98,standard,8,commu00093.mid,sub_melody,"['G', 'C', 'D', 'C', 'Em', 'C', 'G', 'C']"
306,306,45,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00094.mid,accompaniment,"['G', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']"
307,307,150,4/4,string_ensemble,cinematic,cmajor,113,122,standard,8,commu00095.mid,accompaniment,"['Fm', 'Fm', 'C', 'C', 'C#', 'C#', 'C', 'C']"
308,308,120,4/4,string_violin,cinematic,aminor,121,122,standard,4,commu00096_0_sample0.mid,riff,"['C', 'Dm', 'Am', 'G']"
309,309,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['F', 'Am', 'A#', 'C', 'Dm', 'C', 'F', 'C']"
310,310,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['Dm', 'C', 'F', 'C', 'Am', 'C', 'F', 'C']"
312,312,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['Dm', 'C', 'A#', 'C', 'Dm', 'C', 'F', 'C']"
313,313,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['F', 'C', 'Dm', 'C', 'F', 'A#', 'Dm', 'C']"
314,314,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['C', 'Am', 'F', 'C', 'F', 'C', 'F', 'C']"
316,316,105,4/4,acoustic_piano,cinematic,cmajor,89,94,standard,4,commu00098.mid,accompaniment,"['C', 'F', 'C', 'F']"
317,317,120,4/4,string_ensemble,cinematic,cmajor,91,92,standard,4,commu00099_0_sample0.mid,pad,"['Em', 'G', 'C', 'D']"
318,318,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['C', 'Em', 'Am', 'F', 'Dm', 'C', 'F', 'C']"
319,319,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Am', 'C', 'F', 'C', 'Am', 'C', 'F', 'C']"
320,320,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['C', 'Em', 'F', 'C', 'Dm', 'C', 'F', 'C']"
322,322,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Dm', 'C', 'A#', 'A', 'Dm', 'C', 'A#', 'C']"
323,323,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Am', 'G', 'F', 'C', 'Dm', 'C', 'F', 'C']"
324,324,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'Am', 'A#', 'F']"
325,325,65,4/4,acoustic_piano,newage,aminor,23,30,standard,4,commu00101.mid,riff,"['F', 'Em', 'Dm', 'C']"
326,326,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00102.mid,bass,"['E', 'E', 'G#m', 'D#m', 'G#', 'E', 'E', 'E']"
327,327,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Em', 'Dm', 'Em', 'Em', 'Am', 'F', 'Dm', 'E']"
328,328,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['C', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']"
329,329,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']"
330,330,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Gm', 'Dm', 'C', 'G', 'Am', 'F', 'C', 'G']"
332,332,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Am', 'Em', 'C', 'G', 'Am', 'F', 'C', 'G']"
333,333,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['C', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']"
334,334,120,4/4,string_ensemble,cinematic,aminor,121,127,standard,8,commu00104.mid,riff,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G']"
335,335,130,4/4,acoustic_piano,newage,cmajor,46,52,standard,8,commu00105.mid,accompaniment,"['Dm', 'F', 'C', 'Gm', 'Dm', 'F', 'C', 'G']"
336,336,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['Am', 'D', 'Dm', 'Am']"
337,337,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['F', 'Am', 'Am', 'Am']"
338,338,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['Am', 'Am', 'Am', 'Am']"
339,339,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['A', 'A', 'A', 'A']"
341,341,110,4/4,string_ensemble,cinematic,aminor,85,88,standard,8,commu00107.mid,accompaniment,"['A', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']"
342,342,60,4/4,string_ensemble,cinematic,aminor,81,82,standard,4,commu00108.mid,pad,"['Am', 'Em', 'F', 'E']"
343,343,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
344,344,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'Am', 'G', 'C', 'Bm', 'Am', 'Am', 'Am']"
345,345,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['Em', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
346,346,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['Am', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']"
347,347,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'Am', 'F', 'C', 'Em', 'Am', 'Em', 'F']"
348,348,110,4/4,acoustic_piano,cinematic,aminor,51,52,triplet,8,commu00110.mid,riff,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']"
349,349,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'D', 'Dm', 'D', 'Am', 'G', 'E', 'E']"
351,351,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'Dm', 'Am', 'D', 'Am', 'D', 'E', 'E']"
352,352,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['F', 'Dm', 'Am', 'D', 'Am', 'D', 'E', 'E']"
353,353,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']"
355,355,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00112.mid,pad,"['Am', 'Em', 'E', 'F', 'F', 'F', 'E', 'F']"
356,356,110,4/4,string_ensemble,cinematic,aminor,111,112,triplet,8,commu00113.mid,accompaniment,"['D', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']"
357,357,60,4/4,acoustic_piano,cinematic,aminor,21,22,standard,4,commu00114.mid,pad,"['Am', 'Dm', 'E', 'Am']"
358,358,110,4/4,string_violin,cinematic,aminor,107,108,standard,8,commu00115.mid,riff,"['G', 'Em', 'C', 'F', 'Em', 'F', 'Em', 'G']"
359,359,120,4/4,string_ensemble,cinematic,aminor,117,126,standard,4,commu00116.mid,riff,"['G', 'E', 'Em', 'D']"
360,360,60,4/4,string_ensemble,cinematic,aminor,34,42,standard,4,commu00117.mid,main_melody,"['Am', 'Em', 'F', 'E', 'Am', 'D', 'Dm', 'G']"
364,364,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'G', 'G', 'C', 'F', 'Am', 'G', 'G']"
365,365,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'F', 'E', 'Dm', 'F', 'C', 'G', 'G']"
366,366,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'Am', 'G', 'G', 'F', 'F', 'G', 'G']"
367,367,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'Dm', 'G', 'C', 'C', 'F', 'G', 'G']"
368,368,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'F', 'G', 'C', 'F', 'Am', 'G', 'G']"
369,369,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'C', 'F', 'G', 'F', 'C', 'F', 'C']"
370,370,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'F', 'G', 'Dm', 'F', 'C', 'G', 'G']"
371,371,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'C', 'G', 'G', 'F', 'F', 'G', 'G']"
372,372,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'F', 'C', 'G']"
373,373,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'F', 'Am', 'G']"
374,374,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['Em', 'F', 'Am', 'G']"
375,375,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['Am', 'D', 'G', 'G']"
376,376,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'Am', 'Am', 'G']"
377,377,65,4/4,acoustic_piano,newage,aminor,24,30,standard,4,commu00120.mid,accompaniment,"['Dm', 'C', 'Dm', 'Am']"
382,382,110,4/4,flute,cinematic,cmajor,90,98,standard,8,commu00121.mid,sub_melody,"['C', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']"
383,383,110,4/4,flute,cinematic,cmajor,90,98,standard,8,commu00121.mid,sub_melody,"['Gm', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']"
385,385,120,4/4,acoustic_piano,cinematic,cmajor,53,62,standard,8,commu00122.mid,riff,"['C', 'Dm', 'Am', 'G', 'C', 'Dm', 'Am', 'G']"
386,386,150,4/4,string_ensemble,cinematic,aminor,113,122,standard,8,commu00123.mid,accompaniment,"['Am', 'Am', 'E', 'E', 'F', 'F', 'E', 'E']"
387,387,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00124.mid,accompaniment,"['C', 'F', 'C', 'F', 'C', 'F', 'C', 'C']"
397,397,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['Am', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']"
399,399,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['C', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']"
401,401,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['F', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']"
402,402,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['C', 'F', 'E', 'G', 'Am', 'F', 'G', 'D']"
403,403,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['Am', 'F', 'G', 'G', 'Am', 'F', 'G', 'D']"
404,404,150,4/4,string_violin,cinematic,aminor,123,127,standard,8,commu00127.mid,riff,"['Am', 'Dm', 'F', 'Dm', 'E', 'Dm', 'E', 'E']"
405,405,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['Dm', 'C', 'F', 'C', 'F', 'C', 'Dm', 'C']"
407,407,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['Dm', 'Am', 'F', 'C', 'F', 'C', 'Dm', 'C']"
408,408,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['C', 'C', 'F', 'C', 'F', 'C', 'Dm', 'C']"
409,409,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['C', 'Am', 'F', 'C', 'F', 'C', 'Dm', 'C']"
411,411,120,4/4,string_ensemble,cinematic,cmajor,51,52,standard,8,commu00129.mid,pad,"['C', 'Dm', 'Am', 'G', 'C', 'Dm', 'Am', 'G']"
412,412,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'Dm', 'Am']"
413,413,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'Am', 'Em', 'F']"
414,414,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'F', 'C']"
415,415,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'Am', 'F', 'C']"
416,416,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'E', 'F', 'E']"
417,417,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'C', 'C']"
418,418,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'F', 'C', 'G']"
419,419,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'Dm', 'G', 'C']"
420,420,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'Am', 'Dm', 'G']"
421,421,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'F', 'C', 'G']"
422,422,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'G', 'C', 'G']"
423,423,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'Em', 'C', 'G']"
424,424,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['C', 'G', 'Am', 'G', 'C', 'G', 'Am', 'F']"
425,425,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'F']"
426,426,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['Am', 'G', 'F', 'G', 'C', 'G', 'Am', 'F']"
427,427,60,4/4,acoustic_piano,newage,aminor,22,30,standard,8,commu00133.mid,accompaniment,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
433,433,120,4/4,horn,cinematic,cmajor,79,82,standard,8,commu00134.mid,sub_melody,"['C', 'F', 'C', 'F', 'Am', 'Am', 'G', 'G']"
434,434,120,4/4,horn,cinematic,cmajor,79,82,standard,8,commu00134.mid,sub_melody,"['Am', 'G', 'C', 'F', 'Am', 'Am', 'G', 'G']"
436,436,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['C', 'F', 'Am', 'F', 'Am', 'F', 'C', 'G']"
438,438,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['Am', 'C', 'F', 'F', 'A#', 'A', 'Dm', 'G']"
442,442,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['Am', 'F', 'C', 'F', 'Am', 'Am', 'G', 'G']"
444,444,120,4/4,acoustic_piano,cinematic,cmajor,59,60,standard,8,commu00136.mid,riff,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
445,445,120,4/4,string_ensemble,cinematic,cmajor,111,122,standard,4,commu00137_0_sample0.mid,accompaniment,"['Am', 'F', 'C', 'G']"
446,446,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['Em', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']"
447,447,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['C', 'G', 'F', 'F', 'Am', 'Em', 'F', 'F']"
452,452,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['Am', 'G', 'F', 'F', 'Am', 'Em', 'F', 'F']"
453,453,135,4/4,string_cello,cinematic,cmajor,109,110,standard,8,commu00139.mid,accompaniment,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']"
454,454,110,4/4,string_ensemble,cinematic,aminor,88,96,triplet,8,commu00140.mid,accompaniment,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']"
455,455,60,4/4,string_ensemble,cinematic,aminor,27,28,standard,4,commu00141.mid,pad,"['Am', 'F', 'E', 'Am']"
456,456,120,4/4,acoustic_piano,cinematic,cmajor,53,62,standard,4,commu00142.mid,riff,"['C', 'G', 'Am', 'F']"
458,458,150,4/4,string_ensemble,cinematic,aminor,64,70,standard,7,commu00143.mid,main_melody,"['Am', 'G', 'F', 'C', 'Am', 'C', 'G', 'G']"
461,461,150,4/4,string_ensemble,cinematic,aminor,64,70,standard,7,commu00143.mid,main_melody,"['C', 'Am', 'F', 'C', 'Em', 'Am', 'Em', 'C']"
465,465,60,4/4,acoustic_piano,cinematic,aminor,21,22,standard,4,commu00144.mid,accompaniment,"['Am', 'Em', 'F', 'E']"
466,466,150,4/4,string_ensemble,cinematic,aminor,123,127,standard,8,commu00145.mid,riff,"['Am', 'Am', 'F', 'F', 'C', 'C', 'E', 'E']"
467,467,110,4/4,acoustic_piano,cinematic,aminor,61,62,standard,8,commu00146.mid,accompaniment,"['D', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']"
468,468,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']"
469,469,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['G', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']"
470,470,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'Am', 'Em', 'C', 'Em', 'D', 'C', 'C']"
471,471,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['G', 'Am', 'G', 'C', 'Em', 'D', 'C', 'C']"
472,472,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'Am', 'G', 'C', 'Em', 'D', 'C', 'C']"
473,473,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['C', 'G', 'C', 'D', 'Em', 'G', 'C', 'D']"
477,477,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['Em', 'G', 'C', 'D', 'Em', 'G', 'C', 'D']"
479,479,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'D']"
481,481,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Am', 'F', 'C', 'G']"
482,482,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Am', 'C', 'C', 'G']"
483,483,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'C', 'G', 'G']"
484,484,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'F', 'G', 'G']"
485,485,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Em', 'Am', 'Em', 'G']"
486,486,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'Am', 'G', 'G']"
487,487,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'F', 'C', 'G']"
488,488,120,4/4,string_ensemble,cinematic,aminor,75,76,standard,4,commu00150_0_sample0.mid,bass,"['Bm', 'D', 'A', 'A']"
489,489,150,4/4,string_ensemble,cinematic,aminor,111,114,standard,8,commu00151.mid,accompaniment,"['Em', 'Em', 'D', 'D', 'C', 'C', 'B', 'B']"
490,490,120,4/4,acoustic_piano,cinematic,cmajor,57,66,standard,8,commu00152.mid,riff,"['C', 'C', 'C', 'F', 'Am', 'Am', 'G', 'G']"
491,491,65,4/4,string_ensemble,newage,cmajor,53,60,standard,8,commu00153.mid,pad,"['F', 'Am', 'F', 'C', 'Am', 'Am', 'Dm', 'C']"
494,494,150,4/4,brass_ensemble,cinematic,aminor,91,92,standard,8,commu00154.mid,sub_melody,"['F', 'G', 'Am', 'Em', 'F', 'E', 'Am', 'G']"
495,495,150,4/4,brass_ensemble,cinematic,aminor,91,92,standard,8,commu00154.mid,sub_melody,"['Am', 'Em', 'F', 'F', 'Am', 'E', 'Am', 'E']"
497,497,150,4/4,brass_ensemble,cinematic,aminor,91,92,standard,8,commu00154.mid,sub_melody,"['Am', 'G', 'F', 'F', 'E', 'E', 'E', 'B']"
