,Unnamed: 0.1,bpm,time_signature,instrument,genre,key,min_vel,max_vel,rhythm,num_measures,file_name,track_role,chord_progression,beat_type
168,246.0,80,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00075.mid,main_melody,"['Am', 'Dm', 'Am', 'G', 'C', 'F', 'Am', 'G']",
169,247.0,110,4/4,choir,cinematic,aminor,45,46,standard,8,commu00076.mid,pad,"['Am', 'E', 'Am', 'E', 'Am', 'E', 'F', 'E']",
170,248.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['G', 'C', 'G', 'C', 'Em', 'D', 'C', 'D']",
171,249.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['Em', 'C', 'G', 'C', 'Em', 'D', 'C', 'D']",
172,250.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['Am', 'C', 'G', 'C', 'Em', 'D', 'C', 'D']",
173,251.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['Em', 'F', 'Em', 'Am', 'Em', 'C', 'C', 'D']",
174,252.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,8,commu00077.mid,main_melody,"['G', 'Am', 'G', 'C', 'Em', 'D', 'C', 'D']",
175,253.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['C', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']",
176,254.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Em', 'F', 'Em', 'F', 'Am', 'C', 'F', 'F']",
177,255.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Em', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']",
178,256.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00078.mid,main_melody,"['Am', 'F', 'C', 'F', 'Am', 'G', 'F', 'F']",
179,257.0,60,4/4,string_ensemble,cinematic,aminor,27,28,standard,4,commu00079.mid,pad,"['Am', 'Em', 'F', 'E']",
180,258.0,110,4/4,string_ensemble,cinematic,aminor,85,86,standard,8,commu00080.mid,accompaniment,"['A', 'E', 'Am', 'E', 'Am', 'E', 'F', 'E']",
181,259.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Dm', 'Am', 'F', 'E']",
182,260.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'Em', 'F', 'Em']",
183,261.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'Am', 'F', 'E']",
184,262.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['F', 'Am', 'Am', 'Em']",
185,263.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['F', 'C', 'F', 'Em']",
186,264.0,60,4/4,string_ensemble,cinematic,aminor,21,22,standard,4,commu00081.mid,main_melody,"['Am', 'G', 'F', 'E']",
187,265.0,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['C', 'F', 'C', 'F']",
188,266.0,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'G', 'C', 'F']",
189,267.0,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['C', 'Dm', 'C', 'F']",
190,268.0,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'F', 'C', 'F']",
191,269.0,105,4/4,clarinet,cinematic,cmajor,99,100,standard,4,commu00082.mid,main_melody,"['Am', 'Em', 'C', 'F']",
192,270.0,100,4/4,acoustic_piano,newage,cmajor,51,52,standard,4,commu00083.mid,accompaniment,"['F', 'Em', 'F', 'Em']",
193,271.0,120,4/4,string_ensemble,cinematic,cmajor,75,76,standard,4,commu00084_0_sample0.mid,bass,"['Em', 'Em', 'C', 'D']",
194,278.0,150,4/4,string_ensemble,cinematic,aminor,111,114,standard,8,commu00086.mid,accompaniment,"['Am', 'Am', 'E', 'E', 'F', 'F', 'E', 'E']",
195,279.0,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00087.mid,accompaniment,"['F', 'Am', 'F', 'Am', 'F', 'Am', 'F', 'C']",
196,280.0,120,4/4,string_ensemble,cinematic,cmajor,115,116,standard,8,commu00088.mid,riff,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']",
197,281.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Dm', 'E', 'Am', 'Em', 'A', 'E', 'A', 'E']",
198,282.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Fm', 'E', 'C', 'C', 'A', 'E', 'Em', 'E']",
199,283.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['A#', 'E', 'A', 'Em', 'A', 'E', 'A', 'E']",
200,284.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['A#m', 'E', 'C', 'C', 'A', 'E', 'Em', 'E']",
201,285.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['F', 'E', 'Am', 'G', 'A', 'E', 'G', 'E']",
202,286.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['C', 'E', 'Am', 'G', 'A', 'E', 'G', 'E']",
203,288.0,150,4/4,string_ensemble,cinematic,cmajor,39,108,standard,8,commu00089.mid,sub_melody,"['Fm', 'C#m', 'C', 'C', 'C#m', 'G#m', 'Em', 'A']",
204,290.0,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['Gm', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']",
205,292.0,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['C', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']",
206,293.0,110,4/4,choir,cinematic,cmajor,91,92,standard,8,commu00090.mid,sub_melody,"['A#', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']",
207,294.0,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00091.mid,pad,"['Am', 'G', 'G', 'F', 'F', 'E', 'E', 'E']",
208,295.0,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'C', 'G', 'C', 'G', 'G', 'C', 'C']",
209,296.0,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'Am', 'Em', 'F', 'G', 'Am', 'C', 'C']",
210,297.0,45,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00092.mid,main_melody,"['G', 'Am', 'G', 'C', 'G', 'G', 'C', 'C']",
211,305.0,110,4/4,choir,cinematic,cmajor,91,98,standard,8,commu00093.mid,sub_melody,"['G', 'C', 'D', 'C', 'Em', 'C', 'G', 'C']",
212,306.0,45,4/4,acoustic_piano,newage,cmajor,23,30,standard,8,commu00094.mid,accompaniment,"['G', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']",
213,307.0,150,4/4,string_ensemble,cinematic,cmajor,113,122,standard,8,commu00095.mid,accompaniment,"['Fm', 'Fm', 'C', 'C', 'C#', 'C#', 'C', 'C']",
214,308.0,120,4/4,string_violin,cinematic,aminor,121,122,standard,4,commu00096_0_sample0.mid,riff,"['C', 'Dm', 'Am', 'G']",
215,309.0,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['F', 'Am', 'A#', 'C', 'Dm', 'C', 'F', 'C']",
216,310.0,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['Dm', 'C', 'F', 'C', 'Am', 'C', 'F', 'C']",
217,312.0,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['Dm', 'C', 'A#', 'C', 'Dm', 'C', 'F', 'C']",
218,313.0,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['F', 'C', 'Dm', 'C', 'F', 'A#', 'Dm', 'C']",
219,314.0,65,4/4,acoustic_piano,newage,cmajor,33,40,standard,8,commu00097.mid,main_melody,"['C', 'Am', 'F', 'C', 'F', 'C', 'F', 'C']",
220,316.0,105,4/4,acoustic_piano,cinematic,cmajor,89,94,standard,4,commu00098.mid,accompaniment,"['C', 'F', 'C', 'F']",
221,317.0,120,4/4,string_ensemble,cinematic,cmajor,91,92,standard,4,commu00099_0_sample0.mid,pad,"['Em', 'G', 'C', 'D']",
222,318.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['C', 'Em', 'Am', 'F', 'Dm', 'C', 'F', 'C']",
223,319.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Am', 'C', 'F', 'C', 'Am', 'C', 'F', 'C']",
224,320.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['C', 'Em', 'F', 'C', 'Dm', 'C', 'F', 'C']",
225,322.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Dm', 'C', 'A#', 'A', 'Dm', 'C', 'A#', 'C']",
226,323.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['Am', 'G', 'F', 'C', 'Dm', 'C', 'F', 'C']",
227,324.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00100.mid,main_melody,"['F', 'C', 'Dm', 'Am', 'A#', 'Am', 'A#', 'F']",
228,325.0,65,4/4,acoustic_piano,newage,aminor,23,30,standard,4,commu00101.mid,riff,"['F', 'Em', 'Dm', 'C']",
229,326.0,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00102.mid,bass,"['E', 'E', 'G#m', 'D#m', 'G#', 'E', 'E', 'E']",
230,327.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Em', 'Dm', 'Em', 'Em', 'Am', 'F', 'Dm', 'E']",
231,328.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['C', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']",
232,329.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Am', 'F', 'C', 'G', 'Am', 'F', 'C', 'G']",
233,330.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Gm', 'Dm', 'C', 'G', 'Am', 'F', 'C', 'G']",
234,332.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['Am', 'Em', 'C', 'G', 'Am', 'F', 'C', 'G']",
235,333.0,120,4/4,string_ensemble,cinematic,aminor,97,102,standard,8,commu00103.mid,main_melody,"['C', 'F', 'Am', 'G', 'C', 'F', 'Am', 'G']",
236,334.0,120,4/4,string_ensemble,cinematic,aminor,121,127,standard,8,commu00104.mid,riff,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'G']",
237,335.0,130,4/4,acoustic_piano,newage,cmajor,46,52,standard,8,commu00105.mid,accompaniment,"['Dm', 'F', 'C', 'Gm', 'Dm', 'F', 'C', 'G']",
238,336.0,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['Am', 'D', 'Dm', 'Am']",
239,337.0,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['F', 'Am', 'Am', 'Am']",
240,338.0,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['Am', 'Am', 'Am', 'Am']",
241,339.0,135,4/4,acoustic_piano,cinematic,aminor,65,68,standard,4,commu00106_0_sample0.mid,main_melody,"['A', 'A', 'A', 'A']",
242,341.0,110,4/4,string_ensemble,cinematic,aminor,85,88,standard,8,commu00107.mid,accompaniment,"['A', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']",
243,342.0,60,4/4,string_ensemble,cinematic,aminor,81,82,standard,4,commu00108.mid,pad,"['Am', 'Em', 'F', 'E']",
244,343.0,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']",
245,344.0,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'Am', 'G', 'C', 'Bm', 'Am', 'Am', 'Am']",
246,345.0,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['Em', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']",
247,346.0,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['Am', 'C', 'G', 'C', 'G', 'Am', 'Em', 'F']",
248,347.0,35,4/4,acoustic_piano,newage,aminor,21,22,standard,8,commu00109.mid,main_melody,"['G', 'Am', 'F', 'C', 'Em', 'Am', 'Em', 'F']",
249,348.0,110,4/4,acoustic_piano,cinematic,aminor,51,52,triplet,8,commu00110.mid,riff,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']",
250,349.0,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'D', 'Dm', 'D', 'Am', 'G', 'E', 'E']",
251,351.0,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'Dm', 'Am', 'D', 'Am', 'D', 'E', 'E']",
252,352.0,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['F', 'Dm', 'Am', 'D', 'Am', 'D', 'E', 'E']",
253,353.0,110,4/4,celesta,cinematic,aminor,71,72,triplet,8,commu00111.mid,main_melody,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']",
254,355.0,150,4/4,string_ensemble,cinematic,aminor,127,127,standard,7,commu00112.mid,pad,"['Am', 'Em', 'E', 'F', 'F', 'F', 'E', 'F']",
255,356.0,110,4/4,string_ensemble,cinematic,aminor,111,112,triplet,8,commu00113.mid,accompaniment,"['D', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']",
256,357.0,60,4/4,acoustic_piano,cinematic,aminor,21,22,standard,4,commu00114.mid,pad,"['Am', 'Dm', 'E', 'Am']",
257,358.0,110,4/4,string_violin,cinematic,aminor,107,108,standard,8,commu00115.mid,riff,"['G', 'Em', 'C', 'F', 'Em', 'F', 'Em', 'G']",
258,359.0,120,4/4,string_ensemble,cinematic,aminor,117,126,standard,4,commu00116.mid,riff,"['G', 'E', 'Em', 'D']",
259,360.0,60,4/4,string_ensemble,cinematic,aminor,34,42,standard,4,commu00117.mid,main_melody,"['Am', 'Em', 'F', 'E', 'Am', 'D', 'Dm', 'G']",
260,364.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'G', 'G', 'C', 'F', 'Am', 'G', 'G']",
261,365.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'F', 'E', 'Dm', 'F', 'C', 'G', 'G']",
262,366.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'Am', 'G', 'G', 'F', 'F', 'G', 'G']",
263,367.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'Dm', 'G', 'C', 'C', 'F', 'G', 'G']",
264,368.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'F', 'G', 'C', 'F', 'Am', 'G', 'G']",
265,369.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'C', 'F', 'G', 'F', 'C', 'F', 'C']",
266,370.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['Am', 'F', 'G', 'Dm', 'F', 'C', 'G', 'G']",
267,371.0,80,4/4,acoustic_piano,newage,cmajor,22,30,standard,8,commu00118.mid,main_melody,"['C', 'C', 'G', 'G', 'F', 'F', 'G', 'G']",
268,372.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'F', 'C', 'G']",
269,373.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'F', 'Am', 'G']",
270,374.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['Em', 'F', 'Am', 'G']",
271,375.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['Am', 'D', 'G', 'G']",
272,376.0,80,4/4,acoustic_piano,newage,cmajor,21,30,standard,4,commu00119.mid,main_melody,"['C', 'Am', 'Am', 'G']",
273,377.0,65,4/4,acoustic_piano,newage,aminor,24,30,standard,4,commu00120.mid,accompaniment,"['Dm', 'C', 'Dm', 'Am']",
274,382.0,110,4/4,flute,cinematic,cmajor,90,98,standard,8,commu00121.mid,sub_melody,"['C', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']",
275,383.0,110,4/4,flute,cinematic,cmajor,90,98,standard,8,commu00121.mid,sub_melody,"['Gm', 'C', 'Gm', 'C', 'Gm', 'C', 'D', 'D']",
276,385.0,120,4/4,acoustic_piano,cinematic,cmajor,53,62,standard,8,commu00122.mid,riff,"['C', 'Dm', 'Am', 'G', 'C', 'Dm', 'Am', 'G']",
277,386.0,150,4/4,string_ensemble,cinematic,aminor,113,122,standard,8,commu00123.mid,accompaniment,"['Am', 'Am', 'E', 'E', 'F', 'F', 'E', 'E']",
278,387.0,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00124.mid,accompaniment,"['C', 'F', 'C', 'F', 'C', 'F', 'C', 'C']",
279,397.0,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['Am', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']",
280,399.0,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['C', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']",
281,401.0,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['F', 'Am', 'G', 'G', 'F', 'F', 'E', 'E']",
282,402.0,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['C', 'F', 'E', 'G', 'Am', 'F', 'G', 'D']",
283,403.0,150,4/4,brass_ensemble,cinematic,aminor,83,92,standard,8,commu00126.mid,main_melody,"['Am', 'F', 'G', 'G', 'Am', 'F', 'G', 'D']",
284,404.0,150,4/4,string_violin,cinematic,aminor,123,127,standard,8,commu00127.mid,riff,"['Am', 'Dm', 'F', 'Dm', 'E', 'Dm', 'E', 'E']",
285,405.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['Dm', 'C', 'F', 'C', 'F', 'C', 'Dm', 'C']",
286,407.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['Dm', 'Am', 'F', 'C', 'F', 'C', 'Dm', 'C']",
287,408.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['C', 'C', 'F', 'C', 'F', 'C', 'Dm', 'C']",
288,409.0,65,4/4,acoustic_piano,newage,cmajor,34,40,standard,8,commu00128.mid,main_melody,"['C', 'Am', 'F', 'C', 'F', 'C', 'Dm', 'C']",
289,411.0,120,4/4,string_ensemble,cinematic,cmajor,51,52,standard,8,commu00129.mid,pad,"['C', 'Dm', 'Am', 'G', 'C', 'Dm', 'Am', 'G']",
290,412.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'Dm', 'Am']",
291,413.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'Am', 'Em', 'F']",
292,414.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'F', 'C']",
293,415.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'Am', 'F', 'C']",
294,416.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'E', 'F', 'E']",
295,417.0,65,4/4,celesta,newage,cmajor,26,29,standard,4,commu00130.mid,sub_melody,"['F', 'C', 'C', 'C']",
296,418.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'F', 'C', 'G']",
297,419.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'Dm', 'G', 'C']",
298,420.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['C', 'Am', 'Dm', 'G']",
299,421.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'F', 'C', 'G']",
300,422.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'G', 'C', 'G']",
301,423.0,105,4/4,harp,cinematic,cmajor,101,102,standard,4,commu00131.mid,main_melody,"['Am', 'Em', 'C', 'G']",
302,424.0,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['C', 'G', 'Am', 'G', 'C', 'G', 'Am', 'F']",
303,425.0,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['Am', 'C', 'F', 'G', 'Am', 'C', 'F', 'F']",
304,426.0,80,4/4,acoustic_piano,newage,cmajor,23,24,standard,8,commu00132.mid,main_melody,"['Am', 'G', 'F', 'G', 'C', 'G', 'Am', 'F']",
305,427.0,60,4/4,acoustic_piano,newage,aminor,22,30,standard,8,commu00133.mid,accompaniment,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'F']",
306,433.0,120,4/4,horn,cinematic,cmajor,79,82,standard,8,commu00134.mid,sub_melody,"['C', 'F', 'C', 'F', 'Am', 'Am', 'G', 'G']",
307,434.0,120,4/4,horn,cinematic,cmajor,79,82,standard,8,commu00134.mid,sub_melody,"['Am', 'G', 'C', 'F', 'Am', 'Am', 'G', 'G']",
308,436.0,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['C', 'F', 'Am', 'F', 'Am', 'F', 'C', 'G']",
309,438.0,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['Am', 'C', 'F', 'F', 'A#', 'A', 'Dm', 'G']",
310,442.0,120,4/4,brass_ensemble,cinematic,aminor,67,68,standard,8,commu00135.mid,sub_melody,"['Am', 'F', 'C', 'F', 'Am', 'Am', 'G', 'G']",
311,444.0,120,4/4,acoustic_piano,cinematic,cmajor,59,60,standard,8,commu00136.mid,riff,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']",
312,445.0,120,4/4,string_ensemble,cinematic,cmajor,111,122,standard,4,commu00137_0_sample0.mid,accompaniment,"['Am', 'F', 'C', 'G']",
313,446.0,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['Em', 'Dm', 'Am', 'Am', 'Am', 'Am', 'Am', 'Am']",
314,447.0,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['C', 'G', 'F', 'F', 'Am', 'Em', 'F', 'F']",
315,452.0,110,4/4,flute,cinematic,aminor,95,102,standard,7,commu00138.mid,sub_melody,"['Am', 'G', 'F', 'F', 'Am', 'Em', 'F', 'F']",
316,453.0,135,4/4,string_cello,cinematic,cmajor,109,110,standard,8,commu00139.mid,accompaniment,"['C', 'G', 'Am', 'F', 'C', 'Em', 'Am', 'F']",
317,454.0,110,4/4,string_ensemble,cinematic,aminor,88,96,triplet,8,commu00140.mid,accompaniment,"['Am', 'D', 'Am', 'D', 'Am', 'D', 'E', 'E']",
318,455.0,60,4/4,string_ensemble,cinematic,aminor,27,28,standard,4,commu00141.mid,pad,"['Am', 'F', 'E', 'Am']",
319,456.0,120,4/4,acoustic_piano,cinematic,cmajor,53,62,standard,4,commu00142.mid,riff,"['C', 'G', 'Am', 'F']",
320,458.0,150,4/4,string_ensemble,cinematic,aminor,64,70,standard,7,commu00143.mid,main_melody,"['Am', 'G', 'F', 'C', 'Am', 'C', 'G', 'G']",
321,461.0,150,4/4,string_ensemble,cinematic,aminor,64,70,standard,7,commu00143.mid,main_melody,"['C', 'Am', 'F', 'C', 'Em', 'Am', 'Em', 'C']",
322,465.0,60,4/4,acoustic_piano,cinematic,aminor,21,22,standard,4,commu00144.mid,accompaniment,"['Am', 'Em', 'F', 'E']",
323,466.0,150,4/4,string_ensemble,cinematic,aminor,123,127,standard,8,commu00145.mid,riff,"['Am', 'Am', 'F', 'F', 'C', 'C', 'E', 'E']",
324,467.0,110,4/4,acoustic_piano,cinematic,aminor,61,62,standard,8,commu00146.mid,accompaniment,"['D', 'Am', 'D', 'Am', 'Em', 'C', 'G', 'A']",
325,468.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']",
326,469.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['G', 'C', 'G', 'C', 'Em', 'D', 'C', 'C']",
327,470.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'Am', 'Em', 'C', 'Em', 'D', 'C', 'C']",
328,471.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['G', 'Am', 'G', 'C', 'Em', 'D', 'C', 'C']",
329,472.0,35,4/4,acoustic_piano,newage,cmajor,21,22,standard,8,commu00147.mid,main_melody,"['Em', 'Am', 'G', 'C', 'Em', 'D', 'C', 'C']",
330,473.0,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['C', 'G', 'C', 'D', 'Em', 'G', 'C', 'D']",
331,477.0,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['Em', 'G', 'C', 'D', 'Em', 'G', 'C', 'D']",
332,479.0,120,4/4,brass_ensemble,cinematic,cmajor,121,122,standard,8,commu00148.mid,main_melody,"['C', 'Em', 'Am', 'F', 'C', 'Em', 'Am', 'D']",
333,481.0,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Am', 'F', 'C', 'G']",
334,482.0,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Am', 'C', 'C', 'G']",
335,483.0,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'C', 'G', 'G']",
336,484.0,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['C', 'F', 'G', 'G']",
337,485.0,120,4/4,brass_ensemble,cinematic,cmajor,109,110,standard,4,commu00149_0_sample0.mid,main_melody,"['Em', 'Am', 'Em', 'G']",
